Land Value,SL_Type2,Year Built,Commercial Building Value,HomeSEV,Homestead Percent,Land Improvements Value,Latitude,Property Zip Code,Longitude,Parcel Acres,Residential Building Value,SL_Type,Lead (ppb)
1439,0,1915,0.0,6400,100.0,0,43.047143,48505.0,-83.707351,0.129,11351,11,8.0
615,0,0,0.0,0,0.0,0,43.0655851,48505.0,-83.7051103,0.096,20172,0,4.0
2250,0,1958,0.0,0,100.0,0,43.0322431,48506.0,-83.6367099,0.115,48567,1,2.0
369,0,1918,0.0,4300,100.0,0,43.039952,48505.0,-83.696035,0.078,109927,11,2.0
850,0,1951,0.0,13000,100.0,0,43.05012,48504.0,-83.72120699999999,0.115,25246,1,2.0
30187,0,1930,0.0,0,100.0,0,42.502403,48503.0,-83.1692632,0.172,158527,5,3.0
596,0,0,0.0,0,0.0,0,43.038927,48505.0,-83.705988,0.091,29864,11,4.0
45855,0,1927,0.0,52800,100.0,891,41.967815,48503.0,-88.10602,0.243,360946,0,8.0
17877,0,1946,0.0,16300,100.0,0,36.109889,48503.0,-79.431472,0.115,138153,1,0.0
4991,0,1955,0.0,0,100.0,0,43.027682399999996,48504.0,-83.73773259999999,0.195,12360,1,0.0
9500,0,1956,0.0,0,100.0,0,43.039708000000005,48506.0,-83.639191,0.115,15336,1,0.0
1750,0,1926,0.0,7500,100.0,0,42.993189,48507.0,-83.684503,0.08,52622,0,85.0
750,0,1958,0.0,18100,100.0,0,43.0428531,48504.0,-83.7298483,0.115,29472,1,0.0
646,0,1919,0.0,0,0.0,0,43.037176,48504.0,-83.7196,0.107,40068,5,4.0
858,0,1939,0.0,0,100.0,0,40.7833573,48506.0,-73.9799287,0.106,50610,1,0.0
1500,0,1942,0.0,10800,100.0,0,43.040007,48504.0,-83.7267189,0.115,71575,5,41.0
2228,0,1870,0.0,9500,100.0,0,37.5804033,48503.0,-77.4151814,0.105,12956,0,0.0
27223,0,1941,0.0,46200,100.0,0,43.017295000000004,48503.0,-83.669062,0.159,301682,5,3.0
17279,0,1950,0.0,0,100.0,0,43.0098551,48503.0,-83.726341,0.151,10505,1,0.0
7000,0,1953,0.0,10500,100.0,0,42.997651,48532.0,-83.734636,0.11,13937,1,1.0
2200,0,1928,0.0,0,0.0,0,34.1355487,48507.0,-118.2691527,0.092,14374,1,0.0
7000,0,1938,0.0,8700,100.0,7,42.999317,48532.0,-83.734126,0.11,10384,1,2.0
1500,0,1955,0.0,15800,100.0,0,43.0351049,48504.0,-83.73241,0.115,111769,1,3.0
922,0,1955,0.0,7700,100.0,0,43.055034,48504.0,-83.72138690000001,0.121,55214,1,0.0
1800,0,1953,0.0,0,0.0,0,43.030751,48506.0,-83.63716,0.092,43457,1,0.0
1800,0,1953,0.0,0,100.0,0,43.032627000000005,48506.0,-83.637069,0.092,50229,1,0.0
1851,0,1955,0.0,14500,100.0,0,43.030902000000005,48504.0,-83.730012,0.146,98996,1,0.0
828,0,1949,0.0,13500,100.0,0,43.0287876,48504.0,-83.7272531,0.127,98552,5,5.0
2700,0,1948,0.0,8800,100.0,0,41.634127899999996,48507.0,-75.46770699999999,0.10300000000000001,58067,1,0.0
21549,0,1959,0.0,24400,100.0,0,43.008521,48503.0,-83.640475,0.21899999999999997,27318,1,1.0
790,0,1956,0.0,7500,100.0,0,43.0717418,48505.0,-83.7134022,0.127,39907,1,0.0
1600,0,1949,0.0,9500,100.0,0,42.343911999999996,48504.0,-83.07435500000001,0.092,34633,1,9.0
18319,0,1943,0.0,13200,100.0,286,34.119529,48503.0,-117.91663700000001,0.121,89060,6,90.0
882,0,1927,0.0,8900,100.0,0,43.059205,48505.0,-83.715362,0.092,16880,0,2.0
2700,0,1923,0.0,6800,100.0,0,41.8915539,48507.0,-87.8412619,0.10300000000000001,37659,0,0.0
1898,0,1955,0.0,12900,100.0,0,39.4806772,48504.0,-88.3756587,0.145,103200,1,10.0
5500,0,1963,0.0,16600,100.0,885,43.017428,48503.0,-83.638662,0.139,21375,1,0.0
5274,0,1920,0.0,12500,100.0,0,43.017286,48504.0,-83.7182,0.226,85199,1,2.0
2634,0,1952,0.0,9500,100.0,0,42.994463,48507.0,-83.658433,0.12300000000000001,15226,1,0.0
10420,0,1929,0.0,0,100.0,0,35.1977439,48504.0,-90.0346412,0.114,105755,0,30.0
1346,0,1921,0.0,9700,100.0,0,43.00466,48503.0,-83.718508,0.085,81300,11,2.0
5363,0,1963,0.0,14100,100.0,3,43.048741,48506.0,-83.639586,0.159,20972,1,2.0
3588,0,1953,0.0,8500,100.0,0,43.038368,48506.0,-83.648452,0.11699999999999999,47167,1,14.0
2700,0,1944,0.0,0,100.0,0,42.985627,48507.0,-83.686654,0.10300000000000001,76567,0,3.0
3375,0,1928,0.0,0,100.0,0,43.033313,48506.0,-83.641448,0.10300000000000001,48885,0,1.0
9400,0,1928,0.0,0,100.0,0,43.018094,48504.0,-83.727333,0.10800000000000001,99680,0,0.0
721,0,1900,0.0,0,100.0,0,43.045958,48504.0,-83.72833,0.115,13241,0,4.0
2888,0,1927,0.0,0,0.0,0,42.985234000000005,48507.0,-83.69211999999999,0.121,14343,0,3.0
1626,0,1970,0.0,6200,100.0,0,43.059461,48505.0,-83.68293,0.528,10718,5,0.0
32625,0,1939,0.0,37400,100.0,0,43.021011,48503.0,-83.669186,0.201,169454,1,0.0
2500,0,1963,0.0,16500,100.0,797,43.070592100000006,48504.0,-83.7307233,0.115,29637,1,0.0
694,0,2,0.0,11600,100.0,0,37.774925,48503.0,-122.44318999999999,0.091,22420,0,0.0
849,0,1928,0.0,6000,100.0,0,36.200392,48506.0,-86.728638,0.10300000000000001,42434,1,6.0
539,0,1922,0.0,2800,100.0,0,42.234159000000005,48505.0,-83.619545,0.152,16694,11,23.0
1800,0,1954,0.0,7700,100.0,0,43.030501,48506.0,-83.636259,0.092,48243,1,0.0
1481,0,1955,0.0,11100,100.0,0,43.031649,48504.0,-83.729788,0.11699999999999999,88714,1,19.0
480,0,1955,0.0,4500,100.0,0,35.9885499,48505.0,-78.921502,0.092,20955,1,0.0
612,0,0,0.0,0,0.0,0,43.0735681,48505.0,-83.70752519999999,0.096,36954,1,0.0
18319,0,1955,0.0,23300,100.0,0,35.845919,48503.0,-115.6648733,0.121,195047,1,0.0
2172,0,1954,0.0,0,100.0,0,31.780927000000002,48506.0,-106.451494,0.107,6828,1,0.0
525,0,1926,0.0,6400,100.0,0,42.999688,48507.0,-83.69289599999999,0.08,54379,11,7.0
1750,0,1928,0.0,0,100.0,0,44.93867410000001,48507.0,-93.13872669999999,0.08,128708,0,3.0
36875,1,2005,0.0,39600,100.0,4108,43.032424,48503.0,-83.691927,0.254,38232,1,0.0
349,0,0,0.0,3400,100.0,0,43.036627,48505.0,-83.695429,0.09300000000000001,22027,11,0.0
742,0,1922,0.0,9200,100.0,0,37.9116586,48507.0,-122.30689699999999,0.115,60297,1,0.0
1281,0,1919,0.0,6900,100.0,0,43.005241999999996,48503.0,-83.67261490000001,0.121,36279,11,2.0
559,0,1958,0.0,11200,100.0,0,43.0583011,48506.0,-83.65310190000001,0.14300000000000002,67308,1,0.0
1750,0,0,0.0,0,0.0,0,40.486928999999996,48507.0,-106.835252,0.08,58760,11,82.0
0,0,0,0.0,0,0.0,0,39.0752127,48503.0,-84.5221302,0.0,0,1,47.0
2400,0,1950,0.0,9800,100.0,0,43.04289910000001,48505.0,-83.7090123,0.20199999999999999,17159,1,0.0
59804,0,1951,0.0,78100,100.0,0,42.9920929,48503.0,-83.7266,0.584,46677,1,2.0
876,0,1948,0.0,5200,100.0,0,43.035407899999996,48506.0,-83.658456,0.11,60276,1,4.0
3375,0,1928,0.0,0,0.0,0,43.033534,48506.0,-83.644612,0.10300000000000001,30184,0,7.0
2200,0,1928,0.0,9600,100.0,0,43.005926,48503.0,-83.728094,0.092,73987,5,0.0
4600,0,0,0.0,9400,100.0,0,43.0017179,48503.0,-83.729974,0.092,51182,0,1.0
4117,0,1966,0.0,11000,100.0,0,43.043325,48506.0,-83.647075,0.256,101596,1,2.0
18000,0,1951,0.0,17700,100.0,0,32.7314421,48503.0,-96.8730974,0.115,12942,1,3.0
30647,0,1940,0.0,42200,100.0,0,43.016675899999996,48503.0,-83.669038,0.177,215756,11,2.0
2019,0,1928,0.0,10300,100.0,1981,42.986998299999996,48507.0,-83.69373979999999,0.08800000000000001,16629,0,3.0
414,0,1969,0.0,0,0.0,0,39.0016181,48506.0,-74.80440859999999,0.098,8757,5,7.0
2735,0,1920,0.0,0,0.0,0,43.020162,48504.0,-83.722788,0.159,66696,11,21.0
1750,0,1970,0.0,0,100.0,0,43.047733,48506.0,-83.649033,0.115,111038,1,0.0
3917,0,1925,0.0,0,100.0,0,42.991224,48507.0,-83.691007,0.17600000000000002,113839,0,1.0
1044,0,0,0.0,4800,100.0,0,43.0020911,48507.0,-83.6933641,0.17600000000000002,39656,0,3.0
18000,0,1948,0.0,0,100.0,0,40.1585701,48503.0,-105.11349779999999,0.149,15783,5,0.0
2250,0,1953,0.0,17800,100.0,0,43.033421999999995,48504.0,-83.73025190000001,0.172,127502,1,6.0
6537,0,1967,0.0,27400,100.0,0,46.8705179,48504.0,-96.85187049999999,0.226,48239,1,8.0
2869,0,1941,0.0,0,100.0,0,35.7569544,48506.0,-95.39017740000001,0.193,54209,5,7.0
551,0,1918,0.0,2800,100.0,0,43.041979,48506.0,-83.666651,0.174,4429,5,9.0
759,0,1920,0.0,0,0.0,0,43.0248312,48503.0,-83.71069770000001,0.083,8179,11,0.0
18257,0,0,175320.003,0,0.0,9120,42.9925783,48507.0,-83.6934002,0.23,0,0,0.0
628,0,1923,0.0,0,100.0,0,40.105165899999996,48504.0,-88.195966,0.069,11061,5,7.0
16191,0,1958,0.0,21200,100.0,0,42.9854976,48507.0,-83.7081003,0.16399999999999998,21300,1,0.0
1241,0,1955,0.0,11200,100.0,0,43.0586493,48504.0,-83.7317795,0.179,76538,1,12.0
603,0,1900,0.0,5600,100.0,477,43.008990000000004,48503.0,-83.702381,0.16899999999999998,8926,11,15.0
600,0,1929,0.0,6900,100.0,0,43.041663,48504.0,-83.724243,0.092,50101,5,3.0
5724,0,1966,0.0,26900,100.0,0,38.2625881,48503.0,-85.7816601,0.301,43662,1,0.0
694,0,1945,0.0,0,100.0,0,43.030226,48504.0,-83.724273,0.109,53725,0,1.0
81528,0,1972,0.0,60500,100.0,749,43.01225,48503.0,-83.667238,0.584,377000,1,19.0
1441,0,0,0.0,0,100.0,0,43.001171500000005,48503.0,-83.7243003,0.096,52284,0,10.0
675,0,1916,0.0,12800,100.0,0,43.049131,48505.0,-83.700391,0.129,24903,5,1.0
3200,0,0,0.0,14600,100.0,0,43.0472703,48504.0,-83.7299804,0.184,49126,1,7.0
7056,0,1959,0.0,18800,100.0,0,43.031479,48504.0,-83.736026,0.203,30521,1,6.0
3398,0,1970,0.0,0,100.0,0,43.042959,48506.0,-83.653113,0.105,80564,1,0.0
9500,0,1956,0.0,17500,100.0,0,43.039468,48506.0,-83.63743199999999,0.115,18918,1,1.0
2019,0,1929,0.0,7700,100.0,0,42.9866705,48507.0,-83.69412679999999,0.08800000000000001,13468,0,2.0
874,0,1929,0.0,0,100.0,0,43.0319453,48506.0,-83.66046920000001,0.102,55427,0,2.0
787,0,1953,0.0,9200,100.0,0,43.066427399999995,48505.0,-83.71652759999999,0.126,52516,1,2.0
1800,0,1954,0.0,6500,100.0,0,43.030506,48506.0,-83.63610899999999,0.092,37493,1,0.0
2205,0,1920,0.0,10100,100.0,0,29.958304,48504.0,-90.124837,0.138,58688,11,0.0
15750,0,1960,0.0,23400,100.0,0,43.007051000000004,48503.0,-83.642649,0.161,30997,1,0.0
7000,0,1953,0.0,9600,100.0,0,42.998813,48532.0,-83.73483890000001,0.11,12283,1,1.0
1350,0,1950,0.0,8100,100.0,0,43.001095,48507.0,-83.694159,0.207,55416,1,1.0
10488,0,1928,0.0,0,100.0,0,43.015019,48504.0,-83.718079,0.126,84951,0,6.0
619,0,1925,0.0,6900,100.0,0,43.028833899999995,48503.0,-83.6743847,0.096,11015,11,2.0
490,0,1928,0.0,4100,100.0,0,43.073372,48505.0,-83.692435,0.096,18136,1,0.0
1820,0,1953,0.0,0,0.0,0,42.990384999999996,48507.0,-83.658652,0.122,14028,1,3008.0
2145,0,1920,0.0,10900,100.0,0,43.019447,48504.0,-83.71672,0.13,71327,11,4.0
415,0,1938,0.0,0,100.0,0,26.192483,48505.0,-97.693102,0.099,25489,1,3.0
13710,0,1954,0.0,0,100.0,0,42.9846647,48507.0,-83.69900329999999,0.114,13229,1,0.0
7582,0,1955,0.0,11600,100.0,0,43.0012706,48532.0,-83.73786700000001,0.16399999999999998,15692,1,0.0
24752,0,0,0.0,31000,100.0,550,43.008596999999995,48503.0,-83.639313,0.309,36620,1,0.0
19570,0,0,213337.1465,0,0.0,2301,43.004049,48503.0,-83.674679,0.52,0,1,0.0
850,0,0,34270.17587,0,0.0,984,42.996446999999996,48503.0,-83.67744499999999,0.057,0,1,14.0
615,0,1927,0.0,3900,100.0,0,41.3181357,48505.0,-72.9411805,0.096,17965,0,0.0
975,0,1950,0.0,0,100.0,593,43.039115,48504.0,-83.729085,0.149,29634,1,0.0
1678,0,1911,0.0,3650,50.0,0,43.032857,48506.0,-83.668151,0.10099999999999999,60013,11,23.0
3983,0,1925,0.0,11600,100.0,0,43.018042,48504.0,-83.718585,0.201,90903,11,0.0
5000,0,1949,0.0,13700,100.0,0,42.994544,48507.0,-83.68777299999999,0.23,116668,1,5.0
866,0,1951,0.0,0,100.0,0,43.036938,48506.0,-83.659871,0.106,74352,1,0.0
750,0,1951,0.0,0,100.0,0,43.039567,48505.0,-83.71142900000001,0.115,39478,1,0.0
2312,0,0,174387.5039,0,0.0,1299,30.632800800000002,48503.0,-97.6800295,0.139,0,1,0.0
1024,0,1959,0.0,14600,100.0,0,43.0583669,48506.0,-83.660501,0.28800000000000003,97283,1,0.0
744,0,0,0.0,9000,100.0,0,43.0079908,48503.0,-83.7038474,0.196,15361,11,9.0
2664,0,1952,0.0,10100,100.0,0,42.995509000000006,48507.0,-83.65580600000001,0.125,16257,1,2.0
1820,0,1953,0.0,13200,100.0,0,42.989695000000005,48507.0,-83.658624,0.122,24556,1,4.0
10595,0,1958,0.0,18400,100.0,0,34.743311,48506.0,-92.31495699999999,0.13699999999999998,19309,1,0.0
16337,0,1947,0.0,18500,100.0,0,35.198660100000005,48504.0,-90.0345609,0.172,20713,1,6.0
8930,0,1952,0.0,14600,100.0,0,43.035386700000004,48506.0,-83.644848,0.10800000000000001,15055,1,0.0
600,0,1927,0.0,5500,100.0,0,43.0402908,48505.0,-83.7085598,0.092,26507,5,2.0
244,0,0,0.0,2200,100.0,0,43.030204100000006,48503.0,-83.7017758,0.092,4176,11,2.0
2468,0,1955,0.0,22000,100.0,0,47.124311299999995,48504.0,-119.2496182,0.19399999999999998,198748,1,20.0
855,0,1959,0.0,7800,100.0,392,43.0744128,48505.0,-83.7131504,0.149,49388,1,2.0
4080,0,1960,0.0,0,100.0,10,43.047794,48506.0,-83.637697,0.11699999999999999,14996,1,32.0
278,0,1919,0.0,0,0.0,0,43.033890899999996,48505.0,-83.700704,0.11900000000000001,5096,11,1.0
537,0,1959,0.0,11500,100.0,0,43.065298999999996,48506.0,-83.655629,0.132,70868,1,1.0
1672,0,1950,0.0,0,100.0,0,43.001151,48503.0,-83.72112790000001,0.11900000000000001,52403,0,0.0
6000,0,1927,0.0,7700,100.0,0,42.988816,48507.0,-83.6997109,0.184,66228,1,0.0
9500,0,1955,0.0,0,100.0,0,43.037997999999995,48506.0,-83.639348,0.115,17847,1,0.0
1335,0,1931,0.0,5800,100.0,0,38.612763,48506.0,-90.144195,0.078,32425,11,2.0
447,0,0,0.0,0,100.0,0,43.039143,48505.0,-83.696464,0.115,25380,11,2.0
7430,0,1942,0.0,10900,100.0,0,43.028115,48507.0,-76.12123299999999,0.132,74881,3,2.0
4635,0,0,0.0,0,0.0,0,43.02955,48506.0,-83.641007,0.218,43588,1,0.0
1750,0,1928,0.0,8000,100.0,0,42.993131,48507.0,-83.686808,0.08,54685,0,3.0
1870,0,0,0.0,6300,100.0,0,30.3057541,48507.0,-81.7140603,0.078,10709,0,54.0
2769,0,0,144204.1699,20300,100.0,3138,40.858105,48503.0,-73.789601,0.2,0,1,22.0
1820,0,1968,0.0,10200,100.0,0,43.047872,48506.0,-83.64963,0.11900000000000001,103752,1,0.0
654,0,1890,0.0,0,100.0,0,34.096759000000006,48503.0,-98.579398,0.136,13927,11,0.0
702,0,0,0.0,8400,100.0,0,34.077985999999996,48503.0,-118.09609750000001,0.126,16197,0,0.0
750,0,1900,0.0,7800,100.0,0,43.045315,48504.0,-83.729004,0.115,12293,1,4.0
837,0,1929,0.0,6200,100.0,0,43.0306137,48506.0,-83.6614119,0.079,42062,11,0.0
4125,0,1926,0.0,4100,100.0,0,43.033485,48506.0,-83.647388,0.126,29521,0,8.0
1686,0,0,0.0,9400,100.0,0,43.005544,48503.0,-83.722404,0.133,58087,11,18.0
844,0,1952,0.0,17100,100.0,0,43.061131,48505.0,-83.720924,0.145,33383,1,6.0
827,0,1920,0.0,0,100.0,0,29.651805100000004,48504.0,-82.3362811,0.085,17071,5,0.0
2867,0,1963,0.0,13400,100.0,0,43.005399,48503.0,-83.660256,0.135,21835,1,77.0
7430,0,1928,0.0,10200,100.0,0,42.988423,48507.0,-83.661801,0.132,64898,1,1.0
10078,0,1930,0.0,0,0.0,0,42.996433,48503.0,-83.730496,0.22,57234,0,3.0
1860,0,0,73537.50164,0,0.0,0,39.991828999999996,48503.0,-83.0423689,0.134,0,11,0.0
23561,0,1943,0.0,16700,100.0,0,40.4257263,48503.0,-79.9423875,0.166,97235,1,0.0
1973,0,0,0.0,0,100.0,0,42.9873661,48507.0,-83.6920369,0.084,9607,1,53.0
2070,0,1966,0.0,10900,100.0,401,43.0481679,48506.0,-83.6480459,0.149,107952,1,0.0
5367,0,1952,0.0,13300,100.0,0,40.3905302,48532.0,-81.3145262,0.11,95980,1,0.0
1575,0,1953,0.0,9300,100.0,0,43.0436766,48506.0,-83.6534292,0.10300000000000001,84553,1,0.0
200,0,0,0.0,0,0.0,0,43.0511806,48506.0,-83.6214454,0.0,0,0,3.0
15229,0,1979,0.0,31700,100.0,0,42.9830225,48507.0,-83.70357440000001,0.22899999999999998,39287,1,0.0
1500,0,1941,0.0,0,100.0,0,43.044207,48505.0,-83.710227,0.126,29075,1,2.0
2625,0,1953,0.0,11500,100.0,0,37.7381471,48507.0,-122.15069869999999,0.121,119113,1,0.0
675,0,1950,0.0,9800,100.0,0,43.060433,48505.0,-83.711163,0.10300000000000001,55082,1,0.0
30000,0,1952,0.0,32700,100.0,0,42.999278000000004,48503.0,-83.7181094,0.276,26175,5,0.0
24910,0,1951,0.0,18300,100.0,0,43.01552,48503.0,-83.660106,0.174,135327,1,0.0
6256,0,1964,0.0,22600,100.0,0,32.7196166,48504.0,-97.00049969999999,0.20199999999999999,38993,1,4.0
1259,0,1959,0.0,11000,100.0,233,43.073213,48505.0,-83.7177502,0.159,20572,1,0.0
2250,0,1924,0.0,7800,100.0,0,36.3451969,48504.0,-119.29992240000001,0.115,42317,5,0.0
41150,0,0,244458.1765,0,0.0,19496,43.0507195,48504.0,-83.73240909999998,0.7809999999999999,0,0,0.0
944,0,0,0.0,4800,100.0,0,42.9928359,48503.0,-83.67514399999999,0.256,20015,11,4.0
17898,0,1954,0.0,22100,100.0,0,44.512223999999996,48503.0,-88.088877,0.20800000000000002,26392,1,2.0
14302,0,1928,0.0,0,100.0,0,41.119082500000005,48503.0,-87.8284704,0.092,108101,0,2.0
603,0,1925,0.0,6100,100.0,0,43.0024638,48503.0,-83.6856322,0.09300000000000001,46132,0,2.0
480,0,1926,0.0,0,100.0,0,43.0008759,48507.0,-83.69157120000001,0.073,30409,0,2.0
834,0,1918,0.0,0,100.0,0,42.997279,48503.0,-83.680193,0.20199999999999999,33428,4,3.0
404,0,1905,0.0,11200,100.0,0,34.184191,48503.0,-101.707296,0.094,24120,11,0.0
876,0,1954,0.0,6100,100.0,0,43.039285,48506.0,-83.657434,0.11,43138,1,75.0
1274,0,1959,0.0,16700,100.0,0,43.075161,48505.0,-83.718008,0.152,32059,0,2.0
1506,0,1954,0.0,0,100.0,0,43.0332859,48504.0,-83.728654,0.11800000000000001,83895,1,0.0
337,0,1924,0.0,4000,100.0,0,43.071800399999994,48505.0,-83.6968366,0.102,21545,5,0.0
878,0,1952,0.0,8600,100.0,0,43.0625804,48505.0,-83.7184796,0.157,54920,1,0.0
652,0,1970,0.0,15600,100.0,0,43.0610957,48506.0,-83.6566083,0.159,97592,1,10.0
6122,0,1959,0.0,9200,100.0,0,43.009175899999995,48532.0,-83.735388,0.171,49214,1,0.0
4650,0,1954,0.0,9100,100.0,0,43.040375399999995,48506.0,-83.64757259999999,0.16,58417,1,0.0
33126,0,1939,0.0,68000,100.0,1643,42.9931523,48503.0,-83.72656479999999,0.46299999999999997,49000,1,5.0
415,0,1949,0.0,6600,100.0,0,43.043405,48505.0,-83.698352,0.099,30002,1,0.0
675,0,1949,0.0,0,0.0,0,43.058934,48505.0,-83.70996,0.10300000000000001,43931,1,0.0
326,0,1967,0.0,0,0.0,0,43.0714445,48505.0,-83.700951,0.096,45059,1,0.0
2250,0,1941,0.0,0,100.0,0,40.2834006,48507.0,-80.9996881,0.10300000000000001,93396,1,3.0
1750,0,1956,0.0,8500,100.0,0,43.0459,48506.0,-83.649539,0.115,75133,1,0.0
2250,0,1927,0.0,7100,100.0,0,43.024533,48504.0,-83.713815,0.115,45004,0,8.0
2562,0,1961,0.0,13400,100.0,0,43.068153,48504.0,-83.726473,0.121,24290,1,0.0
17871,0,1961,0.0,22500,100.0,1882,42.983951899999994,48507.0,-83.7094213,0.182,20634,1,0.0
18593,0,1948,0.0,0,100.0,0,43.019626,48503.0,-83.65707990000001,0.11900000000000001,85300,1,5.0
2700,0,1948,0.0,10700,100.0,0,42.989715999999994,48507.0,-83.68633299999999,0.10300000000000001,75102,1,1.0
1081,0,0,0.0,0,0.0,0,43.0000478,48507.0,-83.69351,0.207,48910,11,8.0
750,0,1954,0.0,10400,100.0,0,43.061593,48505.0,-83.714517,0.115,62129,1,6.0
680,0,1918,0.0,8600,100.0,0,42.994657000000004,48503.0,-83.6731751,0.172,38913,11,0.0
2689,0,1952,0.0,0,0.0,0,32.491793,48507.0,-84.964151,0.128,15821,1,0.0
7000,0,1955,0.0,11000,100.0,0,42.996774,48532.0,-83.736944,0.11,15028,1,1.0
1451,0,1919,0.0,11700,100.0,0,41.2506179,48505.0,-95.9523499,0.11800000000000001,21936,11,75.0
675,0,1926,0.0,10600,100.0,0,40.201364399999996,48505.0,-85.3819728,0.129,20520,0,3.0
17475,0,1955,0.0,16900,100.0,0,42.9829905,48507.0,-83.70045470000001,0.22399999999999998,16407,1,0.0
759,0,1913,0.0,0,0.0,0,43.0488133,48505.0,-83.6875885,0.209,8256,11,0.0
28534,0,1950,0.0,19200,100.0,0,35.6531441,48503.0,-97.4557662,0.205,188057,1,2.0
1750,0,1969,0.0,10200,100.0,0,43.048438,48506.0,-83.649057,0.115,94263,1,0.0
14625,0,1953,0.0,16000,100.0,0,42.13712,48503.0,-83.202663,0.10300000000000001,11432,1,0.0
762,0,1955,0.0,14300,100.0,0,43.071343,48505.0,-83.714415,0.11699999999999999,27849,1,0.0
2019,0,1923,0.0,8200,100.0,0,41.527045,48507.0,-88.113626,0.08800000000000001,14439,0,10.0
21410,0,1946,0.0,16300,100.0,0,42.3501628,48503.0,-71.11181020000001,0.165,102711,4,20.0
6539,0,1954,0.0,12400,100.0,0,42.9853641,48507.0,-83.6662527,0.114,118929,1,2.0
4500,0,1924,0.0,0,100.0,252,42.991440000000004,48507.0,-83.694103,0.138,94080,0,4.0
424,0,1920,0.0,0,0.0,5,48.500874100000004,48503.0,-122.2213142,0.105,5982,1,0.0
567,0,0,0.0,0,100.0,0,41.995149100000006,48504.0,-91.62778440000001,0.062,11269,11,44.0
557,0,1916,0.0,12400,100.0,0,43.048149200000005,48505.0,-83.7014554,0.08800000000000001,24308,11,3.0
2095,0,1870,0.0,0,100.0,0,43.018313899999995,48503.0,-83.678881,0.149,16623,11,10.0
3000,0,1929,0.0,0,100.0,0,40.9869642,48507.0,-74.2839944,0.092,59088,0,4.0
10780,0,1926,0.0,0,100.0,0,43.0137081,48504.0,-83.7157385,0.136,124980,11,2.0
532,0,0,0.0,4700,100.0,0,31.6477678,48505.0,-94.65562270000001,0.13,8853,11,0.0
600,0,1915,0.0,4200,100.0,0,40.7558206,48503.0,-74.0487053,0.092,31197,11,8.0
2795,0,1956,0.0,0,0.0,0,43.006327,48503.0,-83.659265,0.14300000000000002,15432,1,2.0
12738,0,0,0.0,0,0.0,0,43.033876899999996,48504.0,-83.725928,0.878,0,1,12.0
9500,0,1955,0.0,0,100.0,0,32.4458322,48506.0,-99.76813609999999,0.115,16807,1,0.0
356,0,1926,0.0,3100,100.0,0,43.04899279999999,48505.0,-83.691919,0.099,5837,5,13.0
4702,0,0,287379.1731,0,0.0,9968,43.0373288,48505.0,-83.6942522,0.301,0,11,4.0
10935,0,1928,0.0,16200,100.0,0,40.9597101,48504.0,-90.3840157,0.13699999999999998,111384,0,7.0
1741,0,1958,0.0,13300,100.0,0,43.065765999999996,48505.0,-83.721174,0.261,24928,1,0.0
18000,0,1952,0.0,20200,100.0,0,42.997045299999996,48503.0,-83.7228867,0.11199999999999999,16610,1,1.0
2172,0,1929,0.0,0,0.0,0,43.0024609,48503.0,-83.71651,0.152,107210,0,173.0
438,0,0,0.0,0,0.0,0,42.997787,48503.0,-83.677481,0.11,12587,11,0.0
0,0,0,0.0,0,0.0,0,43.071946999999994,48505.0,-83.687954,0.0,0,1,6.0
1468,0,1958,0.0,12900,100.0,0,34.3884473,48504.0,-80.026169,0.177,56348,1,6.0
4509,0,1956,0.0,10800,100.0,0,43.044234,48506.0,-83.643739,0.35600000000000004,16996,1,2.0
12203,0,1960,0.0,12200,100.0,0,42.983783,48507.0,-83.671018,0.35600000000000004,100783,1,2.0
38296,0,1967,0.0,40500,100.0,807,38.8660234,48503.0,-77.15406290000001,0.431,41924,1,0.0
64491,0,1936,0.0,92500,100.0,0,42.992467,48503.0,-83.72364300000001,0.8540000000000001,58348,1,18.0
7000,0,0,0.0,0,100.0,0,42.995953,48532.0,-83.736599,0.11,10536,2,0.0
2250,0,1930,0.0,0,0.0,0,43.0226422,48504.0,-83.7186192,0.115,39984,11,4.0
11500,0,0,0.0,10500,100.0,0,42.997177,48503.0,-83.728832,0.23,91140,0,0.0
796,0,0,101403.3293,0,0.0,0,39.045679,48503.0,-80.47495500000001,0.087,0,1,2.0
28150,0,0,686642.5549,0,0.0,28834,33.4151352,48506.0,-94.0149658,1.18,0,1,27.0
984,0,1916,0.0,6800,100.0,0,43.025007,48503.0,-83.70733990000001,0.133,11494,11,6.0
905,0,1924,0.0,6300,100.0,0,43.055704,48505.0,-83.697546,0.145,30563,11,8.0
3229,0,1923,0.0,0,0.0,0,42.996334000000004,48507.0,-83.693463,0.099,54196,0,2.0
428,0,1917,0.0,0,100.0,0,43.034826,48506.0,-83.667129,0.105,8483,11,25.0
586,0,1970,0.0,12900,100.0,0,43.067669,48506.0,-83.651799,0.156,85562,1,0.0
3850,0,1922,0.0,11300,100.0,0,35.2786916,48507.0,-93.1224042,0.161,18716,0,2.0
9559,0,1962,0.0,0,100.0,0,43.043688,48506.0,-83.644846,0.747,13169,1,0.0
24648,0,1937,0.0,34400,100.0,0,41.028855,48503.0,-83.636177,0.138,156472,1,0.0
2500,0,1947,0.0,9400,100.0,0,42.994535,48507.0,-83.68826999999999,0.115,82961,1,0.0
